"","sibs","age","incom16","reg16","res16","pasei10","masei10","granborn","family16","age_num","sibs_num","pasei10_num","masei10_num"
"3157","3","54","above average","pacific","in a small city or town (under 50,000)","50.4","81","two","both own mother and father",54,3,50.4,81
"3158","1","51","average","west south central","in a suburb near a large city","51.5","38.8","none","father and stepmother",51,1,51.5,38.8
"3159","6","no answer","below average","pacific","farm","39.9","iap","one","other",NA,6,39.9,NA
"3160","3","32","far below average","pacific","in open country but not on a farm","14","iap","four","father and stepmother",32,3,14,NA
"3161","0","no answer","average","pacific","farm","39.9","iap","one","both own mother and father",NA,0,39.9,NA
"3162","6","56","below average","mountain","in a small city or town (under 50,000)","39.9","iap","none","both own mother and father",56,6,39.9,NA
"3163","2","42","below average","mountain","in a small city or town (under 50,000)","20.5","iap","two","both own mother and father",42,2,20.5,NA
"3164","5","31","average","south atlantic","in open country but not on a farm","32","iap","none","other arrangement with relatives (e.g., aunt and uncle, grandparents)",31,5,32,NA
"3165","2","24","far below average","mountain","in a medium-size city (50,000-250,000)","14","iap","three","both own mother and father",24,2,14,NA
"3166","2","33","above average","mountain","in a medium-size city (50,000-250,000)","59.1","65.3","one","other",33,2,59.1,65.3
"3167","3","43","above average","east south atlantic","in a large city (over 250,000)","50.4","34.7","none","other",43,3,50.4,34.7
"3168","3","32","below average","mountain","in open country but not on a farm","65.09999999999999","63.7","none","both own mother and father",32,3,65.1,63.7
"3169","1","58","average","east north central","in a small city or town (under 50,000)","23.7","iap","none","other arrangement with relatives (e.g., aunt and uncle, grandparents)",58,1,23.7,NA
"3170","1","50","below average","mountain","in a small city or town (under 50,000)","46.5","37.6","one","both own mother and father",50,1,46.5,37.6
"3171","3","18","average","east south atlantic","in a small city or town (under 50,000)","37.6","iap","none","mother and stepfather",18,3,37.6,NA
"3172","8","52","average","mountain","in a medium-size city (50,000-250,000)","62","iap","two","both own mother and father",52,8,62,NA
"3173","6","38","below average","pacific","in a small city or town (under 50,000)","45.4","37.6","none","other",38,6,45.4,37.6
"3174","6","33","below average","west south central","in a large city (over 250,000)","31.2","37.6","none","mother and stepfather",33,6,31.2,37.6
"3175","3","65","below average","east north central","in open country but not on a farm","46.5","84.2","none","both own mother and father",65,3,46.5,84.2
"3176","9","43","average","mountain","in a medium-size city (50,000-250,000)","iap","62.9","none","mother only",43,9,NA,62.9
"3177","1","71","far above average","east north central","in a large city (over 250,000)","23.3","iap","two","both own mother and father",71,1,23.3,NA
"3178","3","56","average","mountain","in a medium-size city (50,000-250,000)","32","38.8","two","both own mother and father",56,3,32,38.8
"3179","2","51","below average","mountain","in a small city or town (under 50,000)","iap","20.1","four","mother only",51,2,NA,20.1
"3180","3","34","average","pacific","in a large city (over 250,000)","20.8","20.8","none","other arrangement with relatives (e.g., aunt and uncle, grandparents)",34,3,20.8,20.8
"3181","2","38","average","mountain","in a large city (over 250,000)","67.7","12.6","four","both own mother and father",38,2,67.7,12.6
"3182","6","42","below average","mountain","in a large city (over 250,000)","20.7","iap","four","other",42,6,20.7,NA
"3183","11","81","average","south atlantic","farm","32","iap","none","both own mother and father",81,11,32,NA
"3184","3","47","average","mountain","in open country but not on a farm","iap","89.40000000000001","none","mother only",47,3,NA,89.4
"3185","8","26","average","mountain","in a small city or town (under 50,000)","iap","12.6","none","other arrangement with relatives (e.g., aunt and uncle, grandparents)",26,8,NA,12.6
"3186","1","49","average","pacific","in a medium-size city (50,000-250,000)","83.8","84.2","none","both own mother and father",49,1,83.8,84.2
"3187","3","75","average","mountain","in a large city (over 250,000)","50.4","iap","none","both own mother and father",75,3,50.4,NA
"3188","2","84","above average","middle atlantic","in a small city or town (under 50,000)","43","38.3","four","both own mother and father",84,2,43,38.3
"3189","3","35","above average","new england","in a small city or town (under 50,000)","87.8","62","two","both own mother and father",35,3,87.8,62
"3190","2","34","far below average","east north central","in a small city or town (under 50,000)","46","21.8","iap","mother and stepfather",34,2,46,21.8
"3191","1","76","above average","west north central","in a suburb near a large city","89.3","iap","none","both own mother and father",76,1,89.3,NA
"3192","7","67","below average","pacific","in a small city or town (under 50,000)","18.6","iap","two","mother and stepfather",67,7,18.6,NA
"3193","5","60","above average","pacific","in a suburb near a large city","92.8","iap","four","father only",60,5,92.8,NA
"3194","2","38","average","west north central","in a small city or town (under 50,000)","62","58.4","none","mother and stepfather",38,2,62,58.4
"3195","0","79","above average","west north central","in a small city or town (under 50,000)","81.59999999999999","84.2","none","both own mother and father",79,0,81.6,84.2
"3196","2","57","average","west south central","farm","14","24.2","none","mother and stepfather",57,2,14,24.2
"3197","3","no answer","below average","west south central","in a small city or town (under 50,000)","82.5","iap","none","both own mother and father",NA,3,82.5,NA
"3198","3","no answer","average","west south central","in open country but not on a farm","51.8","iap","none","both own mother and father",NA,3,51.8,NA
"3199","1","no answer","average","mountain","farm","34.7","24.2","two","both own mother and father",NA,1,34.7,24.2
"3200","2","40","above average","west south central","in a small city or town (under 50,000)","23.3","44.6","none","mother and stepfather",40,2,23.3,44.6
"3201","5","89","don't know","south atlantic","in a large city (over 250,000)","34.7","iap","none","both own mother and father",NA,5,34.7,NA
"3202","2","49","below average","west south central","farm","39.9","80.90000000000001","none","both own mother and father",49,2,39.9,80.9
"3203","4","36","above average","west south central","in a small city or town (under 50,000)","32","21.8","none","both own mother and father",36,4,32,21.8
"3204","6","35","far below average","west south central","in a small city or town (under 50,000)","25.2","iap","four","both own mother and father",35,6,25.2,NA
"3205","0","42","average","east north central","in a medium-size city (50,000-250,000)","26.8","45.3","none","mother and stepfather",42,0,26.8,45.3
"3206","7","39","average","pacific","farm","iap","88","none","mother only",39,7,NA,88
"3207","3","64","far below average","west north central","farm","23.7","80.90000000000001","none","both own mother and father",64,3,23.7,80.9
"3208","0","45","below average","west south central","in a small city or town (under 50,000)","iap","19.7","none","mother only",45,0,NA,19.7
"3209","2","no answer","average","west south central","in open country but not on a farm","iap","13.3","none","mother only",NA,2,NA,13.3
"3210","0","no answer","far below average","pacific","in a large city (over 250,000)","iap","iap","iap","other",NA,0,NA,NA
"3211","1","45","average","west south central","in a medium-size city (50,000-250,000)","71.8","60.5","none","both own mother and father",45,1,71.8,60.5
"3212","1","no answer","average","west south central","in a small city or town (under 50,000)","iap","58.6","none","mother only",NA,1,NA,58.6
"3213","12","no answer","below average","west south central","in open country but not on a farm","iap","iap","iap","both own mother and father",NA,12,NA,NA
"3214","2","32","average","west south central","in a large city (over 250,000)","67.7","80.90000000000001","none","both own mother and father",32,2,67.7,80.9
"3215","4","28","below average","west south central","in a small city or town (under 50,000)","84","21.6","none","both own mother and father",28,4,84,21.6
"3216","7","64","average","east south atlantic","in a medium-size city (50,000-250,000)","50.4","84.2","none","both own mother and father",64,7,50.4,84.2
"3217","1","no answer","above average","west south central","in a medium-size city (50,000-250,000)","iap","24.2","none","mother only",NA,1,NA,24.2
"3218","1","35","below average","west south central","in a large city (over 250,000)","iap","37.9","one","both own mother and father",35,1,NA,37.9
"3219","11","no answer","below average","west south central","in a small city or town (under 50,000)","53.2","iap","none","both own mother and father",NA,11,53.2,NA
"3220","1","46","average","west south central","in a small city or town (under 50,000)","36.7","37.9","none","both own mother and father",46,1,36.7,37.9
"3221","1","63","below average","west south central","in a medium-size city (50,000-250,000)","iap","42.7","none","mother only",63,1,NA,42.7
"3222","6","69","average","middle atlantic","farm","39.9","iap","no answer","both own mother and father",69,6,39.9,NA
"3223","3","46","below average","west south central","farm","39.9","iap","none","both own mother and father",46,3,39.9,NA
"3224","12","65","far below average","south atlantic","in a suburb near a large city","24.6","35.8","none","other",65,12,24.6,35.8
"3225","1","46","average","west south central","farm","76.3","67.7","none","other arrangement with relatives (e.g., aunt and uncle, grandparents)",46,1,76.3,67.7
"3226","4","74","average","south atlantic","in a small city or town (under 50,000)","61.2","38.1","none","both own mother and father",74,4,61.2,38.1
